,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,miRNA,spp
mmu-miR-1839-5p,10.9910597425837,0.0335964068022639,0.0541248694487534,0.620720329571857,0.534783650979393,0.964113454041242,FALSE,mmu-miR-1839-5p,mmu
hsa-let-7b-5p,46759.3834291528,-0.016618167297845,0.0269221694955074,-0.617267018566914,0.537058617279091,0.964113454041242,FALSE,hsa-let-7b-5p,hsa
pha-miR-1033,5.78784187697034,-0.0489668116803999,0.0799206873133453,-0.612692574682392,0.540079633180831,0.964113454041242,FALSE,pha-miR-1033,pha
hsa-miR-324-5p,3924.68476283246,-0.0145349359952457,0.0237255568576326,-0.6126278123824,0.540122463919358,0.964113454041242,FALSE,hsa-miR-324-5p,hsa
mmu-miR-324-5p,3925.62703355092,-0.014503363910447,0.0237173483549017,-0.61150865996576,0.540862887003975,0.964113454041242,FALSE,mmu-miR-324-5p,mmu
hsa-miR-4443,0.865211084940381,-0.116051515279706,0.191051746084936,-0.607434988990433,0.543562274280957,0.964113454041242,FALSE,hsa-miR-4443,hsa
hsa-miR-505-5p,723.805414375265,0.029979752590945,0.0498034090960621,0.601961856328334,0.547199527969353,0.964113454041242,FALSE,hsa-miR-505-5p,hsa
mmu-miR-505-5p,723.805414375265,0.029979752590945,0.0498034090960621,0.601961856328334,0.547199527969353,0.964113454041242,FALSE,mmu-miR-505-5p,mmu
pha-miR-1013,35.0271463498251,-0.0245254183186011,0.0413766931013372,-0.592735099891502,0.55335844733924,0.970762448564959,FALSE,pha-miR-1013,pha
pha-miR-1064,0.346585317964454,-0.153538786295559,0.27116402037357,-0.566221086721005,0.5712434970786,0.973964249389494,FALSE,pha-miR-1064,pha
pha-miR-1038,2.71962585693575,-0.0649128062994287,0.115745766537681,-0.560822293904773,0.574918687133181,0.973964249389494,FALSE,pha-miR-1038,pha
hsa-miR-30a-5p,5.18606316665338,0.0472845771432914,0.0851492946059434,0.555313785770234,0.57868005106246,0.973964249389494,FALSE,hsa-miR-30a-5p,hsa
pal-miR-30a-5p,5.18606316665338,0.0472845771432914,0.0851492946059434,0.555313785770234,0.57868005106246,0.973964249389494,FALSE,pal-miR-30a-5p,pal
hsa-miR-106b-5p,21838.8568757311,-0.0155477341179659,0.028021022350965,-0.554859630859631,0.578990676053237,0.973964249389494,FALSE,hsa-miR-106b-5p,hsa
pal-miR-106b-5p,21827.1260690734,-0.0155172741380021,0.0280185834567725,-0.553820794043437,0.5797014958881,0.973964249389494,FALSE,pal-miR-106b-5p,pal
hsa-miR-98-5p,7589.02625435838,-0.0108986017111557,0.0197677202005218,-0.551333264564721,0.581405239274649,0.973964249389494,FALSE,hsa-miR-98-5p,hsa
efu-miR-149,1.89705261301806,-0.0841580503677518,0.153208127112755,-0.54930539230347,0.582795887437235,0.973964249389494,FALSE,efu-miR-149,efu
efu-miR-205,2.67094723277023,-0.0587926298107383,0.108894393685114,-0.539905020094487,0.589262535673478,0.973964249389494,FALSE,efu-miR-205,efu
hsa-miR-205-5p,2.67094723277023,-0.0587926298107383,0.108894393685114,-0.539905020094487,0.589262535673478,0.973964249389494,FALSE,hsa-miR-205-5p,hsa
pal-miR-205-5p,2.67094723277023,-0.0587926298107383,0.108894393685114,-0.539905020094487,0.589262535673478,0.973964249389494,FALSE,pal-miR-205-5p,pal
pal-miR-133a-3p,1.13896378838535,-0.125228690104575,0.233986120423899,-0.535197087236223,0.592513580244399,0.973964249389494,FALSE,pal-miR-133a-3p,pal
hsa-miR-1260b,742.528995463905,0.0124024878522352,0.0235506554608375,0.526630261856589,0.598450372815336,0.973964249389494,FALSE,hsa-miR-1260b,hsa
pal-miR-301b-3p,1.98719380740487,-0.0709708246961603,0.13921642958506,-0.50978770902035,0.610200197457601,0.973964249389494,FALSE,pal-miR-301b-3p,pal
pha-miR-1044,1.9496484677865,0.0723370856363101,0.141982475687443,0.509478971162267,0.610416534621547,0.973964249389494,FALSE,pha-miR-1044,pha
efu-miR-188,2.04627380668464,0.0621919535874077,0.124046111444316,0.501361573235011,0.616116678565939,0.973964249389494,FALSE,efu-miR-188,efu
hsa-miR-188-5p,2.04627380668464,0.0621919535874077,0.124046111444316,0.501361573235011,0.616116678565939,0.973964249389494,FALSE,hsa-miR-188-5p,hsa
pha-miR-1023,4.97349519625638,-0.0411523209350441,0.0821683894119264,-0.500829105080049,0.616491400207795,0.973964249389494,FALSE,pha-miR-1023,pha
hsa-miR-190a-5p,0.65438096096634,0.113778471706496,0.227650988244688,0.499793445149479,0.617220526563502,0.973964249389494,FALSE,hsa-miR-190a-5p,hsa
hsa-miR-19b-1-5p,1.06951676304848,0.0733645993307219,0.149393868678701,0.491081728986523,0.623368643618737,0.973964249389494,FALSE,hsa-miR-19b-1-5p,hsa
hsa-miR-199a-5p,6.24368267877849,0.0488842775946789,0.100322218601903,0.487272692688949,0.626065096691316,0.973964249389494,FALSE,hsa-miR-199a-5p,hsa
mmu-miR-6240,60.0670630664096,-0.0228798128087516,0.0473866994716286,-0.482831956305592,0.629215058583523,0.973964249389494,FALSE,mmu-miR-6240,mmu
pha-miR-1021,11.7040487393148,0.0243686072318826,0.0507653844750363,0.480024084991728,0.631210267135425,0.973964249389494,FALSE,pha-miR-1021,pha
hsa-miR-20b-5p,166.200802208219,-0.0174268795529939,0.0365312568734356,-0.477040240180353,0.633333467423119,0.973964249389494,FALSE,hsa-miR-20b-5p,hsa
pal-miR-1379-3p,20.4240048698132,0.0232778316468561,0.0489154258797739,0.47587915730447,0.634160471846745,0.973964249389494,FALSE,pal-miR-1379-3p,pal
pha-miR-1070,0.428334839282819,-0.114161901874134,0.240666032832429,-0.474358182293313,0.63524450802957,0.973964249389494,FALSE,pha-miR-1070,pha
pal-miR-200b-3p,0.350998724772965,-0.11506696635782,0.247200642456392,-0.465480045741058,0.64158772335349,0.973964249389494,FALSE,pal-miR-200b-3p,pal
hsa-miR-10b-5p,152.243758722499,0.0250474215401691,0.0538441240203907,0.465183935960842,0.64179974152344,0.973964249389494,FALSE,hsa-miR-10b-5p,hsa
mmu-miR-124b-3p,0.77819189057104,-0.0889396276689209,0.193871525467913,-0.458755495188183,0.646409757396409,0.973964249389494,FALSE,mmu-miR-124b-3p,mmu
pal-miR-199-5p,3.12184133938924,0.0495970987234252,0.108413268882915,0.45748181227696,0.647324772119871,0.973964249389494,FALSE,pal-miR-199-5p,pal
hsa-miR-409-5p,1.27868495576235,0.216421288172431,0.474111775852267,0.456477352378329,0.648046753035935,0.973964249389494,FALSE,hsa-miR-409-5p,hsa
pha-miR-1022,17.1217068898435,0.0207135315820484,0.045395693437697,0.456288471735244,0.648182552770765,0.973964249389494,FALSE,pha-miR-1022,pha
hsa-miR-196b-5p,47.2813494470723,-0.0160102601861919,0.0351919886234222,-0.454940479707254,0.64915205976567,0.973964249389494,FALSE,hsa-miR-196b-5p,hsa
hsa-miR-100-5p,127.486696148721,0.0217673935622318,0.0478685049632023,0.454733098077013,0.649301266244989,0.973964249389494,FALSE,hsa-miR-100-5p,hsa
pal-miR-10b-5p,151.932789271336,0.0244258961943747,0.0537475559845393,0.454455942171601,0.64950069573478,0.973964249389494,FALSE,pal-miR-10b-5p,pal
hsa-miR-132-5p,0.59674360071756,0.116414526211076,0.257033075181416,0.45291652106994,0.650608853990611,0.973964249389494,FALSE,hsa-miR-132-5p,hsa
mmu-miR-132-5p,0.59674360071756,0.116414526211076,0.257033075181416,0.45291652106994,0.650608853990611,0.973964249389494,FALSE,mmu-miR-132-5p,mmu
mmu-miR-126b-3p,0.550867969498639,-0.106771248249023,0.236450372041002,-0.451558808418826,0.651586850227398,0.973964249389494,FALSE,mmu-miR-126b-3p,mmu
pha-miR-1059,0.461913344286675,-0.129603935943488,0.289423713952222,-0.447799989066834,0.654297551308197,0.973964249389494,FALSE,pha-miR-1059,pha
pha-miR-1063,0.335196959043156,-0.134787725076306,0.304479804898767,-0.442681987139081,0.657995773139355,0.973964249389494,FALSE,pha-miR-1063,pha
pha-miR-1039,2.9943966252336,0.0509912448696003,0.11651008161903,0.437655215420187,0.661636238691436,0.973964249389494,FALSE,pha-miR-1039,pha
pha-miR-1007,64.3290923293996,-0.0171068651966409,0.0392483915050268,-0.435861561217099,0.662937175448265,0.973964249389494,FALSE,pha-miR-1007,pha
pha-miR-1050,1.88792955373208,0.0599996787877784,0.141727543409629,0.423345225242236,0.672043402363926,0.973964249389494,FALSE,pha-miR-1050,pha
pha-miR-1042,2.20755409903262,-0.0505809970507204,0.119782794452753,-0.422272641758006,0.672826024816757,0.973964249389494,FALSE,pha-miR-1042,pha
pha-miR-1012,127.500252192231,-0.0321376021830996,0.0774032192872112,-0.41519722925025,0.677997526983989,0.973964249389494,FALSE,pha-miR-1012,pha
pal-miR-194b-5p,4801.43662738164,-0.013444820387335,0.0324423375356516,-0.41442206106635,0.678565035141125,0.973964249389494,FALSE,pal-miR-194b-5p,pal
pha-miR-1037,4.03596047722246,0.0369018679352163,0.0913699536449276,0.403873116523847,0.6863060262041,0.973964249389494,FALSE,pha-miR-1037,pha
mmu-miR-5100,155.643267884093,0.0133473323713669,0.0330599754750023,0.403730861248195,0.686410642965648,0.973964249389494,FALSE,mmu-miR-5100,mmu
pal-miR-181a-5p,25333.4272515462,-0.0105014715387229,0.0261755582060236,-0.401193795221768,0.688277448622726,0.973964249389494,FALSE,pal-miR-181a-5p,pal
hsa-miR-181a-5p,12670.9113349554,-0.0104941638944788,0.0261804281140604,-0.400840041605079,0.688537896311795,0.973964249389494,FALSE,hsa-miR-181a-5p,hsa
hsa-miR-1296-5p,5.0978061449542,0.0331076486115828,0.0832113869843114,0.397874014740613,0.690723055372225,0.973964249389494,FALSE,hsa-miR-1296-5p,hsa
efu-miR-218a,1.20821691283679,-0.0647459661357714,0.162764874813853,-0.397788320175459,0.690786227502971,0.973964249389494,FALSE,efu-miR-218a,efu
hsa-miR-378d,1.11770470301617,-0.0792661099865474,0.200251439780428,-0.395832909233818,0.692228297461806,0.973964249389494,FALSE,hsa-miR-378d,hsa
efu-miR-20,16415.8430357855,-0.0124703860024371,0.0320280230133121,-0.389358593793128,0.697010897484943,0.973964249389494,FALSE,efu-miR-20,efu
hsa-miR-20a-5p,16415.8430357855,-0.0124703860024371,0.0320280230133121,-0.389358593793128,0.697010897484943,0.973964249389494,FALSE,hsa-miR-20a-5p,hsa
hsa-miR-10a-5p,472.820106528469,-0.0128723748432096,0.0332575085888349,-0.387051688157153,0.698717942677487,0.973964249389494,FALSE,hsa-miR-10a-5p,hsa
efu-miR-9-5p,161.521148730369,-0.0142282810790704,0.0369467972044519,-0.385101880423777,0.700161934879693,0.973964249389494,FALSE,efu-miR-9-5p,efu
hsa-miR-9-5p,161.521148730369,-0.0142282810790704,0.0369467972044519,-0.385101880423777,0.700161934879693,0.973964249389494,FALSE,hsa-miR-9-5p,hsa
pal-miR-148b-5p,9.73495465101736,0.0207549156820194,0.0543375176337789,0.381962897567429,0.702488885274435,0.973964249389494,FALSE,pal-miR-148b-5p,pal
pal-miR-324-3p,93.1030828947587,0.00984097101275593,0.025862038888604,0.380517988359082,0.703560946230818,0.973964249389494,FALSE,pal-miR-324-3p,pal
efu-miR-194,8630.52181891014,-0.0121201000847292,0.0322203016407249,-0.376163458054347,0.706795379972702,0.973964249389494,FALSE,efu-miR-194,efu
pal-miR-10a-5p,469.202737642156,-0.0124160144052071,0.0331986447031946,-0.373991604663678,0.708410562227059,0.973964249389494,FALSE,pal-miR-10a-5p,pal
hsa-miR-7704,2.30214408048023,-0.0509557995669982,0.137490290293352,-0.370613804496871,0.710925198689379,0.973964249389494,FALSE,hsa-miR-7704,hsa
hsa-miR-218-5p,2.34323893576165,-0.0577226737535445,0.155799263221658,-0.370493881421132,0.711014534647494,0.973964249389494,FALSE,hsa-miR-218-5p,hsa
pha-miR-1052,0.927129119987313,0.0655310918129973,0.177577054582689,0.369029050329713,0.712106071586886,0.973964249389494,FALSE,pha-miR-1052,pha
efu-miR-145,15.0758472125511,0.022570706873653,0.0634775629645276,0.355569839476445,0.722162733982143,0.973964249389494,FALSE,efu-miR-145,efu
hsa-miR-378c,4.12209597457796,0.0324788752297714,0.0927745262831283,0.350083978124046,0.726275674614237,0.973964249389494,FALSE,hsa-miR-378c,hsa
pal-miR-194a-5p,327.277160898497,0.0102549312564273,0.0297213477761524,0.34503587568312,0.730067400069832,0.973964249389494,FALSE,pal-miR-194a-5p,pal
hsa-miR-9985,3.21658074782028,0.0335396071377864,0.0972155332975718,0.345002552576895,0.730092451741417,0.973964249389494,FALSE,hsa-miR-9985,hsa
hsa-miR-129-5p,10.4590211568328,0.028834322883631,0.0859550022116257,0.33545834613138,0.737279361105884,0.973964249389494,FALSE,hsa-miR-129-5p,hsa
pha-miR-1040,1.91688168423612,-0.0510637968747978,0.152495919123582,-0.334853530299495,0.737735577791291,0.973964249389494,FALSE,pha-miR-1040,pha
pha-miR-1011,70.1503086665923,0.019161261069076,0.0576006217199478,0.332657191830973,0.739393066763128,0.973964249389494,FALSE,pha-miR-1011,pha
pal-miR-9993a-3p,2.37396552841758,0.0334469389158346,0.102138785220695,0.327465603233529,0.743315754719946,0.973964249389494,FALSE,pal-miR-9993a-3p,pal
efu-miR-450,4.23643110013874,0.0296573704506757,0.0916923329572228,0.323444387269672,0.746358718303201,0.973964249389494,FALSE,efu-miR-450,efu
efu-miR-129b,5.22951057841638,0.0296557051781229,0.0926693756169833,0.320016240324036,0.748956019428222,0.973964249389494,FALSE,efu-miR-129b,efu
pha-miR-1001,164.905852443974,0.00994984863037042,0.0313098955585941,0.317786069000135,0.750647218686159,0.973964249389494,FALSE,pha-miR-1001,pha
hsa-miR-382-5p,0.482455599486533,0.145754412770493,0.475817450525417,0.306324227094961,0.759357794706232,0.973964249389494,FALSE,hsa-miR-382-5p,hsa
pha-miR-1061,0.408352601245944,-0.0880681759687015,0.289155677267196,-0.30457010839639,0.760693589024277,0.973964249389494,FALSE,pha-miR-1061,pha
pal-miR-381-3p,0.397316376047733,0.143483364946927,0.476344025249106,0.301217937753899,0.763248312314433,0.973964249389494,FALSE,pal-miR-381-3p,pal
efu-miR-26b,74471.6588435162,0.0065504061326557,0.0217715381641602,0.300870158243519,0.763513506828338,0.973964249389494,FALSE,efu-miR-26b,efu
hsa-miR-26b-5p,74471.6588435162,0.0065504061326557,0.0217715381641602,0.300870158243519,0.763513506828338,0.973964249389494,FALSE,hsa-miR-26b-5p,hsa
pal-miR-26b-5p,74446.632626212,0.00654840309773856,0.0217748927121138,0.300731819178863,0.76361900310829,0.973964249389494,FALSE,pal-miR-26b-5p,pal
efu-miR-486,3198874.95149522,0.0070089635986004,0.0236499666011187,0.296362515719953,0.766953248292092,0.973964249389494,FALSE,efu-miR-486,efu
hsa-miR-486-5p,6426349.7136977,0.00694133280592401,0.0236372311416906,0.293660994568907,0.769016962567408,0.973964249389494,FALSE,hsa-miR-486-5p,hsa
pal-miR-376b-3p,0.421925073887237,0.108533078144437,0.37524069593312,0.289235893976118,0.772400865692386,0.973964249389494,FALSE,pal-miR-376b-3p,pal
pal-miR-339a-3p,1.2709422991905,0.0407171350931528,0.146491298063507,0.277949172622535,0.781051376197665,0.973964249389494,FALSE,pal-miR-339a-3p,pal
pal-miR-9995-3p,7.46966413255762,0.0185522519963334,0.0669052083959543,0.277291595693695,0.781556212312295,0.973964249389494,FALSE,pal-miR-9995-3p,pal
hsa-miR-885-5p,0.284710704683892,-0.0935446414166592,0.353150235745606,-0.264886249386634,0.791097091487346,0.973964249389494,FALSE,hsa-miR-885-5p,hsa
pha-miR-1056,0.64868582069353,0.0544045063329468,0.20941491744287,0.259792888669398,0.795023536688404,0.973964249389494,FALSE,pha-miR-1056,pha
hsa-miR-92a-1-5p,20.3450436384626,-0.0121762679205717,0.0470895065583797,-0.258577097330082,0.795961556069976,0.973964249389494,FALSE,hsa-miR-92a-1-5p,hsa
pal-miR-17-3p,1568.59979371476,0.00651920055459327,0.0255562791390644,0.255091929428343,0.798652097403147,0.973964249389494,FALSE,pal-miR-17-3p,pal
pha-miR-1041,2.70331583898088,0.025478001157672,0.101657388408879,0.250626162608035,0.802103152332063,0.973964249389494,FALSE,pha-miR-1041,pha
hsa-miR-106a-5p,219.374185438548,0.00683830517580152,0.0278206746576726,0.24579940134254,0.805837520507835,0.973964249389494,FALSE,hsa-miR-106a-5p,hsa
efu-miR-218b,1.13502202292487,-0.0426250232933897,0.175004187490233,-0.243565733510054,0.807567169814012,0.973964249389494,FALSE,efu-miR-218b,efu
pha-miR-1054,1.81656825470424,-0.0370659433150577,0.156737471840268,-0.236484248979287,0.813056928203002,0.973964249389494,FALSE,pha-miR-1054,pha
hsa-miR-199b-5p,0.883969764687849,0.0538255186944845,0.23014675215372,0.233874769862202,0.81508220080125,0.973964249389494,FALSE,hsa-miR-199b-5p,hsa
pal-miR-199-3-5p,0.883969764687849,0.0538255186944845,0.23014675215372,0.233874769862202,0.81508220080125,0.973964249389494,FALSE,pal-miR-199-3-5p,pal
hsa-miR-191-5p,430093.971288008,0.0040428676827461,0.017397509797218,0.232381974769319,0.816241347818271,0.973964249389494,FALSE,hsa-miR-191-5p,hsa
pal-miR-191-5p,430037.100990632,0.00403685479829326,0.017397568352588,0.23203557626447,0.816510381893511,0.973964249389494,FALSE,pal-miR-191-5p,pal
hsa-miR-874-5p,0.697875743468558,-0.0437275142056252,0.188544805549988,-0.231921076149892,0.816599314379601,0.973964249389494,FALSE,hsa-miR-874-5p,hsa
mmu-miR-874-5p,0.697875743468558,-0.0437275142056252,0.188544805549988,-0.231921076149892,0.816599314379601,0.973964249389494,FALSE,mmu-miR-874-5p,mmu
pal-miR-874-5p,0.697875743468558,-0.0437275142056252,0.188544805549988,-0.231921076149892,0.816599314379601,0.973964249389494,FALSE,pal-miR-874-5p,pal
pal-miR-29b-2-5p,165.720367704207,-0.00800368567567628,0.0345376212896774,-0.231738185109709,0.816741371143558,0.973964249389494,FALSE,pal-miR-29b-2-5p,pal
hsa-miR-4508,169.152590635759,-0.0138062680164802,0.0598488592869732,-0.230685566625082,0.817559087293623,0.973964249389494,FALSE,hsa-miR-4508,hsa
pal-miR-542-5p,1.06025116858623,-0.0369513686874513,0.161332505710711,-0.229038584163006,0.818838927275791,0.973964249389494,FALSE,pal-miR-542-5p,pal
hsa-miR-128-1-5p,10.8853702208743,-0.0129866657782843,0.0572785881649137,-0.226728105464013,0.820635171169826,0.973964249389494,FALSE,hsa-miR-128-1-5p,hsa
mmu-miR-128-1-5p,10.8853702208743,-0.0129866657782843,0.0572785881649137,-0.226728105464013,0.820635171169826,0.973964249389494,FALSE,mmu-miR-128-1-5p,mmu
hsa-miR-148b-5p,11.4189418015638,0.0102758237001423,0.0489614888646732,0.209875637739369,0.8337647370265,0.973964249389494,FALSE,hsa-miR-148b-5p,hsa
hsa-miR-4523,4.0810232166659,-0.0181061910902316,0.0881737942112794,-0.205346625402623,0.837301318330063,0.973964249389494,FALSE,hsa-miR-4523,hsa
hsa-miR-30b-5p,187.198548626349,-0.00799280178717808,0.0390776322028422,-0.204536491507199,0.837934278588292,0.973964249389494,FALSE,hsa-miR-30b-5p,hsa
mmu-miR-148b-5p,11.460185093694,0.00971441429916838,0.0486924503111282,0.199505554497598,0.841867298829372,0.973964249389494,FALSE,mmu-miR-148b-5p,mmu
pha-miR-1043,1.5802354308879,-0.0275020184077274,0.138016832908913,-0.199265682511915,0.842054922221567,0.973964249389494,FALSE,pha-miR-1043,pha
efu-let-7c,5243.25702120314,0.00490147655246994,0.0260860622935214,0.187896375363914,0.850957884173734,0.973964249389494,FALSE,efu-let-7c,efu
hsa-let-7c-5p,5243.15239082691,0.00489863257038699,0.0260856525347801,0.187790302115526,0.851041038311322,0.973964249389494,FALSE,hsa-let-7c-5p,hsa
hsa-miR-330-5p,108.567254341915,-0.00469696907635065,0.0250393199451724,-0.187583731772086,0.851202980018472,0.973964249389494,FALSE,hsa-miR-330-5p,hsa
pal-miR-330-5p,108.567254341915,-0.00469696907635065,0.0250393199451724,-0.187583731772086,0.851202980018472,0.973964249389494,FALSE,pal-miR-330-5p,pal
hsa-miR-1306-5p,907.421428215986,0.00527835460256786,0.0285512080629423,0.184873249178512,0.853328453355425,0.973964249389494,FALSE,hsa-miR-1306-5p,hsa
mmu-miR-1306-5p,907.485347742363,0.00522294039745168,0.0285535416699218,0.182917427821345,0.854862808179061,0.973964249389494,FALSE,mmu-miR-1306-5p,mmu
pal-miR-18a-5p,8025.79340303649,-0.00475664617850396,0.0261454008531097,-0.181930512568072,0.855637258510897,0.973964249389494,FALSE,pal-miR-18a-5p,pal
efu-miR-18,8027.58757516423,-0.00474510604696201,0.0261382787760768,-0.181538581312592,0.855944852708539,0.973964249389494,FALSE,efu-miR-18,efu
hsa-miR-18a-5p,8027.58757516423,-0.00474510604696201,0.0261382787760768,-0.181538581312592,0.855944852708539,0.973964249389494,FALSE,hsa-miR-18a-5p,hsa
hsa-miR-126-5p,44.6801610837367,0.00974969094803361,0.0555833627972636,0.175406640717204,0.860760122944488,0.973964249389494,FALSE,hsa-miR-126-5p,hsa
pal-miR-126-5p,44.6801610837367,0.00974969094803361,0.0555833627972636,0.175406640717204,0.860760122944488,0.973964249389494,FALSE,pal-miR-126-5p,pal
pha-miR-1047,2.06100501103891,-0.0256459226953035,0.147702396393429,-0.173632407608279,0.862154361274663,0.973964249389494,FALSE,pha-miR-1047,pha
efu-miR-379,1.07991454374336,0.0762091138538583,0.45749702255609,0.166578382145678,0.867701804562941,0.973964249389494,FALSE,efu-miR-379,efu
hsa-miR-379-5p,1.07991454374336,0.0762091138538583,0.45749702255609,0.166578382145678,0.867701804562941,0.973964249389494,FALSE,hsa-miR-379-5p,hsa
pha-miR-1005,165.396443854196,-0.00828360207711469,0.0498783821378295,-0.166075997698251,0.868097142892255,0.973964249389494,FALSE,pha-miR-1005,pha
pha-miR-1068,0.331843956883991,-0.0464000718904713,0.296954265480876,-0.156253259455064,0.87583339726866,0.973964249389494,FALSE,pha-miR-1068,pha
pal-miR-1249-3p,6.24025404893727,-0.0126727219640493,0.0812951406113825,-0.155885356353943,0.876123388132575,0.973964249389494,FALSE,pal-miR-1249-3p,pal
efu-miR-660,106.232620118933,0.00455512007839291,0.0302419917031693,0.150622357254187,0.880273624063028,0.973964249389494,FALSE,efu-miR-660,efu
hsa-miR-660-5p,106.232620118933,0.00455512007839291,0.0302419917031693,0.150622357254187,0.880273624063028,0.973964249389494,FALSE,hsa-miR-660-5p,hsa
pha-miR-1019,11.0347874582767,0.0101600895383978,0.0678876416007767,0.149660369675909,0.881032576365891,0.973964249389494,FALSE,pha-miR-1019,pha
hsa-miR-24-2-5p,11.1446150085576,0.00751736545693164,0.0518418216579063,0.145005812228922,0.8847062828006,0.973964249389494,FALSE,hsa-miR-24-2-5p,hsa
mmu-miR-342-5p,240.459513177084,-0.00649139543178885,0.0468205346979251,-0.138644196903555,0.889731316479233,0.973964249389494,FALSE,mmu-miR-342-5p,mmu
hsa-miR-29b-1-5p,2.00616252198492,-0.0176067199563245,0.126995347088408,-0.138640669599237,0.88973410394182,0.973964249389494,FALSE,hsa-miR-29b-1-5p,hsa
mmu-miR-29b-1-5p,2.00616252198492,-0.0176067199563245,0.126995347088408,-0.138640669599237,0.88973410394182,0.973964249389494,FALSE,mmu-miR-29b-1-5p,mmu
pal-miR-29b-5p,2.00616252198492,-0.0176067199563245,0.126995347088408,-0.138640669599237,0.88973410394182,0.973964249389494,FALSE,pal-miR-29b-5p,pal
hsa-miR-342-5p,240.324344849195,-0.00639673929027689,0.0467975548791517,-0.136689604976063,0.891276146433438,0.973964249389494,FALSE,hsa-miR-342-5p,hsa
pal-miR-9993b-3p,7.08318341722841,-0.00944309065450757,0.0695485614879537,-0.135776937041943,0.891997623770707,0.973964249389494,FALSE,pal-miR-9993b-3p,pal
mmu-miR-2137,5.08445666020922,-0.0143737185152076,0.109797059783935,-0.130911688741875,0.895845167984009,0.973964249389494,FALSE,mmu-miR-2137,mmu
hsa-miR-340-5p,36.0779871958911,0.00732297445914719,0.0568805284840343,0.128743080528914,0.89756094571464,0.973964249389494,FALSE,hsa-miR-340-5p,hsa
hsa-miR-103a-2-5p,13.8413914215609,-0.00643311502399352,0.0533919701690887,-0.120488436812133,0.904096239001168,0.973964249389494,FALSE,hsa-miR-103a-2-5p,hsa
pha-miR-1065,0.193505768835065,0.0403585521429585,0.342586680781457,0.117805374251266,0.906221871166685,0.973964249389494,FALSE,pha-miR-1065,pha
pal-miR-6119-5p,13806.5057292104,0.00282633964256357,0.0253148443482308,0.111647522050085,0.911102890399996,0.973964249389494,FALSE,pal-miR-6119-5p,pal
hsa-miR-542-5p,1.37679432823386,0.0142539275518198,0.131160364988824,0.108675570954948,0.913459818626197,0.973964249389494,FALSE,hsa-miR-542-5p,hsa
mmu-miR-542-5p,1.37679432823386,0.0142539275518198,0.131160364988824,0.108675570954948,0.913459818626197,0.973964249389494,FALSE,mmu-miR-542-5p,mmu
hsa-miR-450b-5p,0.618706346089416,-0.0217520293901577,0.202531180622288,-0.107400891671709,0.914470947147736,0.973964249389494,FALSE,hsa-miR-450b-5p,hsa
pal-miR-450b-5p,0.618706346089416,-0.0217520293901577,0.202531180622288,-0.107400891671709,0.914470947147736,0.973964249389494,FALSE,pal-miR-450b-5p,pal
hsa-miR-6516-5p,0.624862702383153,-0.0187636743932141,0.1859762910723,-0.10089283039804,0.919635534580151,0.973964249389494,FALSE,hsa-miR-6516-5p,hsa
pha-miR-1062,1.00009607068343,0.0163196153759589,0.163187034225971,0.100005588393503,0.920339888793107,0.973964249389494,FALSE,pha-miR-1062,pha
hsa-miR-582-5p,1.93031862298383,-0.011108000106023,0.116164440719238,-0.0956230670698126,0.923819944275354,0.973964249389494,FALSE,hsa-miR-582-5p,hsa
efu-miR-154,0.255809948671404,0.0417299505670587,0.477667302337198,0.0873619575023797,0.930383807241208,0.973964249389494,FALSE,efu-miR-154,efu
efu-miR-532,402.543724713719,-0.0021295686114802,0.024479986483425,-0.0869922298740688,0.930677688355889,0.973964249389494,FALSE,efu-miR-532,efu
pha-miR-1000,409.958041345837,-0.0028416536622979,0.0335210238117869,-0.0847722813674535,0.932442430459917,0.973964249389494,FALSE,pha-miR-1000,pha
pal-miR-126-3p,172.764589641773,0.00293676145332805,0.0350593024080428,0.0837655415714816,0.933242845541246,0.973964249389494,FALSE,pal-miR-126-3p,pal
mmu-miR-24-2-5p,1.10070438478139,-0.0143910078376647,0.174494079567738,-0.0824727570890342,0.934270781211357,0.973964249389494,FALSE,mmu-miR-24-2-5p,mmu
mmu-miR-3084-5p,0.676624924939799,-0.0197494379410251,0.241297362376529,-0.0818468869552222,0.934768470721298,0.973964249389494,FALSE,mmu-miR-3084-5p,mmu
hsa-miR-301a-5p,0.509146915457683,0.0220503606824942,0.287208762838231,0.0767746793816105,0.938802794197035,0.973964249389494,FALSE,hsa-miR-301a-5p,hsa
pha-miR-1016,19.4475818539444,0.0294185583648497,0.387345335498833,0.0759491742090136,0.939459534443048,0.973964249389494,FALSE,pha-miR-1016,pha
hsa-miR-21-5p,3501.4421619751,-0.00198925379618904,0.0276433597857087,-0.0719613611228784,0.942632657452767,0.973964249389494,FALSE,hsa-miR-21-5p,hsa
pal-miR-23a-3p,3615.21875906435,0.00147665361372659,0.0214597549156423,0.0688103671049028,0.945140565893184,0.973964249389494,FALSE,pal-miR-23a-3p,pal
efu-miR-499,0.576902964429437,-0.0127543783822907,0.204252265689109,-0.0624442443233605,0.950209061809329,0.973964249389494,FALSE,efu-miR-499,efu
hsa-miR-499a-5p,0.576902964429437,-0.0127543783822907,0.204252265689109,-0.0624442443233605,0.950209061809329,0.973964249389494,FALSE,hsa-miR-499a-5p,hsa
