,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,miRNA,spp
hsa-miR-1271-5p,34.8327713857095,-0.116423102277179,0.264995675358632,-0.439339631183104,0.660415461946674,0.865905893462549,FALSE,hsa-miR-1271-5p,hsa
hsa-miR-205-5p,2.74572196277294,0.195244469670476,0.445062809116383,0.438689698782313,0.660886392224898,0.865905893462549,FALSE,hsa-miR-205-5p,hsa
pal-miR-205-5p,2.74572196277294,0.195244469670476,0.445062809116383,0.438689698782313,0.660886392224898,0.865905893462549,FALSE,pal-miR-205-5p,pal
hsa-miR-628-5p,16.7151637787365,-0.0875847940489584,0.205605193527173,-0.425985319468027,0.670118543359418,0.873881168310143,FALSE,hsa-miR-628-5p,hsa
pal-miR-23a-3p,3872.08008924153,0.0409553724493815,0.0974470877585246,0.420283185382302,0.674278591902183,0.873881168310143,FALSE,pal-miR-23a-3p,pal
hsa-miR-92a-2-5p,0.686412043142881,0.372121320749077,0.887292088295242,0.41938987809982,0.674931220292287,NA,FALSE,hsa-miR-92a-2-5p,hsa
hsa-miR-10b-5p,158.846437201756,0.115795932122417,0.277181632015568,0.417761924844693,0.676121191626256,0.873881168310143,FALSE,hsa-miR-10b-5p,hsa
hsa-miR-411-5p,0.306162336495074,-0.58004684965213,1.39770207885458,-0.415000348377159,0.678141648093516,NA,FALSE,hsa-miR-411-5p,hsa
pal-miR-10b-5p,158.680332109698,0.112914935684108,0.276828615324864,0.407887513910366,0.683356259992336,0.873881168310143,FALSE,pal-miR-10b-5p,pal
mmu-miR-503-5p,29.2264056139027,0.0855406936630339,0.210848881551055,0.405696691553572,0.684965473494667,0.873881168310143,FALSE,mmu-miR-503-5p,mmu
hsa-miR-484,4586.43233003058,-0.0805245012296886,0.199850835925207,-0.402923014341678,0.687004860150529,0.873881168310143,FALSE,hsa-miR-484,hsa
pal-miR-484-5p,4579.33659402646,-0.0802350992048828,0.199722209812795,-0.40173348412322,0.687880179089506,0.873881168310143,FALSE,pal-miR-484-5p,pal
