"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"CEP120",786.049998938446,0.155996684925678,0.0396616739274484,3.93318459556289,8.38278113088795e-05,0.000281237295209337,TRUE,"centrosomal protein 120%2C transcript variant X3;transcript_id=XM_045838064.1",NA,NA
"CDK2AP1",34.609486591147,-0.325195752397855,0.0826819894004448,-3.93309056489763,8.38606234720305e-05,0.000281288370635106,TRUE,"cyclin dependent kinase 2 associated protein 1%2C transcript variant X1;transcript_id=XM_045846304.1",NA,NA
"NCALD",18.5757703719669,-0.511843660971218,0.130183600990334,-3.93170612179658,8.43451343876406e-05,0.000282854211419907,TRUE,"neurocalcin delta%2C transcript variant X3;transcript_id=XM_045861406.1",NA,NA
"SPSB3",121.860718329983,-0.196657566419651,0.0500340159186072,-3.93047735243885,8.47773792065423e-05,0.000284244156320803,TRUE,"splA/ryanodine receptor domain and SOCS box containing 3%2C transcript variant X3;transcript_id=XM_045820618.1",NA,NA
"FGF1",4.5471134395229,-0.948131447561088,0.241228814039244,-3.93042369891535,8.47963005468763e-05,0.000284248005585033,TRUE,"fibroblast growth factor 1%2C transcript variant X3;transcript_id=XM_045826742.1",NA,NA
"TAF4B",83.4704535421047,0.280964509949824,0.0714949414905443,3.92985159638158,8.49983053325888e-05,0.000284865443668083,TRUE,"TATA-box binding protein associated factor 4b%2C transcript variant X1;transcript_id=XM_045849971.1",NA,NA
"CLDN15",2.78899753504597,1.42417010989972,0.362440556867727,3.92938947618788,8.51618081614394e-05,0.000285348168556905,TRUE,"claudin 15;transcript_id=XM_045819545.1",NA,NA
"FMNL2",22.508374984507,-0.38807294792307,0.098762790654514,-3.9293436865368,8.51780251791826e-05,0.000285348168556905,TRUE,"formin like 2%2C transcript variant X1;transcript_id=XM_045851929.1",NA,NA
"LOC123818582",1.65345072666923,1.69789688201136,0.432125416752091,3.92917615162044,8.52373847858618e-05,0.000285487224058699,TRUE,"small nucleolar RNA SNORD24;transcript_id=XR_006785651.1",NA,NA
"CUNH3orf14",244.180417701575,0.24017409791727,0.06113085120835,3.92885250523821,8.53521672475808e-05,0.000285811811304556,TRUE,"chromosome unknown C3orf14 homolog%2C transcript variant X4;transcript_id=XM_045832211.1",NA,NA
"LOC123815055",20.3557954977431,0.485052784102007,0.123496398878641,3.92766743408173,8.57737051413647e-05,0.000287163254411942,TRUE,"N-acylneuraminate-9-phosphatase","NANP","N-acetylneuraminic acid phosphatase"
"GPX4",249.300664126991,-0.209405025842354,0.0533412822339403,-3.92575913199762,8.64566380846497e-05,0.000289389077624069,TRUE,"glutathione peroxidase 4%2C transcript variant X4;transcript_id=XM_045831158.1",NA,NA
"HNMT",1.77247532389716,-1.66342088935942,0.423734001327085,-3.92562523694059,8.6504748116136e-05,0.000289489524298256,TRUE,"histamine N-methyltransferase%2C transcript variant X2;transcript_id=XM_045860271.1",NA,NA
"LOC123816307",15.2653863105604,-0.465087986249159,0.118483622001262,-3.92533565731307,8.66088839266303e-05,0.000289777380886736,TRUE,"Golgi phosphoprotein 3-like;transcript_id=XM_045835211.1",NA,NA
"CCDC112",2.87629170543595,-1.17968166068327,0.300679766331965,-3.92338225838864,8.73144467203083e-05,0.000292076960133422,TRUE,"coiled-coil domain containing 112%2C transcript variant X3;transcript_id=XM_045838007.1",NA,NA
"RDH11",71.9829094496593,-0.266251461685784,0.067905729414002,-3.92089833926271,8.82194768599462e-05,0.000295042679510899,TRUE,"retinol dehydrogenase 11;transcript_id=XM_045822639.1",NA,NA
"ALKBH1",29.417319448606,0.339800277910342,0.0866961067982507,3.91944102750873,8.87545742552178e-05,0.000296770208250826,TRUE,"alkB homolog 1%2C histone H2A dioxygenase;transcript_id=XM_045822798.1",NA,NA
"MYO1B",1.94723838485446,-1.71007316535321,0.43633614683983,-3.91916456552691,8.88564312767513e-05,0.000297048684241029,TRUE,"myosin IB%2C transcript variant X1;transcript_id=XM_045859193.1",NA,NA
"LOC123809588",14.3664296598741,0.533775942770363,0.136289045084417,3.9164992493692,8.98440954250085e-05,0.00030028769448948,TRUE,"tight junction protein ZO-1 isoform X1","TJP1","tight junction protein 1"
"DYRK1A",769.716745722247,0.10404840421204,0.0265791418442391,3.91466379245015,9.05302653810373e-05,0.000302517871759074,TRUE,"dual specificity tyrosine phosphorylation regulated kinase 1A%2C transcript variant X3;transcript_id=XM_045852472.1",NA,NA
"LOC123822930",71.4826128863516,0.246375094877029,0.0629406888459388,3.91440099233878,9.062891513638e-05,0.000302784257316926,TRUE,"zinc finger protein 431-like;transcript_id=XM_045845100.1",NA,NA
"BZW1",417.464346383782,0.177178482354225,0.0452973806209862,3.91145094761039,9.17432911562873e-05,0.000306443286437448,TRUE,"basic leucine zipper and W2 domains 1%2C transcript variant X1;transcript_id=XM_045847589.1",NA,NA
"LOC123818250",2.92581536981987,1.24011959314474,0.317116187972587,3.91061585683522,9.20610884177253e-05,0.000307440590324636,TRUE,"carcinoembryonic antigen-related cell adhesion molecule 1-like;transcript_id=XM_045838249.1",NA,NA
"DTYMK",4.98964058736293,-0.843240665906758,0.215646515044476,-3.91029118060565,9.2184925778388e-05,0.00030778987849139,TRUE,"deoxythymidylate kinase;transcript_id=XM_045845821.1",NA,NA
"FAF1",265.75704793488,0.163714871720231,0.0418696826533917,3.91010538760244,9.22558613344951e-05,0.0003079624275355,TRUE,"Fas associated factor 1;transcript_id=XM_045857312.1",NA,NA
"KPNA1",372.891455787841,-0.13407607993249,0.0343033018103308,-3.90854736590142,9.28527443654022e-05,0.000309890221334699,TRUE,"karyopherin subunit alpha 1;transcript_id=XM_045851049.1",NA,NA
"PHF1",62.6319792261577,-0.263868300052379,0.0675281457809449,-3.90753066000573,9.32442121573822e-05,0.00031113179324703,TRUE,"PHD finger protein 1%2C transcript variant X2;transcript_id=XM_045835414.1",NA,NA
"CADM4",4.93322188905288,0.871036125929939,0.222941226469969,3.90702132450711,9.34409098850376e-05,0.00031172308548006,TRUE,"cell adhesion molecule 4;transcript_id=XM_045845296.1",NA,NA
"LOC123811761",1.45738217489385,1.8072842440775,0.46262282940866,3.90660410422813,9.36023259952801e-05,0.000312196454565697,TRUE,"uncharacterized LOC123811761;transcript_id=XR_006784435.1",NA,NA
"TSPOAP1",5.96806595506814,0.953411043406178,0.244090766631585,3.90596931036394,9.38484231925675e-05,0.00031295200836504,TRUE,"TSPO associated protein 1%2C transcript variant X2;transcript_id=XR_006785382.1",NA,NA
"SET",349.348407979507,0.141955999730451,0.0363516107628681,3.9050814187154,9.419366667909e-05,0.000314037796789387,TRUE,"SET nuclear proto-oncogene%2C transcript variant X1;transcript_id=XM_045846367.1",NA,NA
"PRKAB1",73.4576143447842,-0.232051545595583,0.0594242724463892,-3.90499598972681,9.42269476496166e-05,0.00031408327923308,TRUE,"protein kinase AMP-activated non-catalytic subunit beta 1;transcript_id=XM_045841734.1",NA,NA
"PIK3CA",615.386531881576,-0.127182811365583,0.0325756422812895,-3.90423035307682,9.45257164331673e-05,0.000315013499253104,TRUE,"phosphatidylinositol-4%2C5-bisphosphate 3-kinase catalytic subunit alpha%2C transcript variant X2;transcript_id=XM_045850795.1",NA,NA
"TAC1",17.9007527466193,-0.530587204217916,0.135926838518161,-3.90347638481287,9.48208060149754e-05,0.000315931073041146,TRUE,"tachykinin precursor 1%2C transcript variant X3;transcript_id=XR_006784426.1",NA,NA
"LOC123832877",5.84968170158162,0.963986773822985,0.246992437949772,3.90289995039856,9.50469985938845e-05,0.000316618756199124,TRUE,"gasdermin-C-like","GSDMC","gasdermin C"
"CHIC2",36.6380905819217,0.341556724964431,0.0875749677433241,3.90016386835002,9.61276021468306e-05,0.000320151757837206,TRUE,"cysteine rich hydrophobic domain 2%2C transcript variant X2;transcript_id=XM_045833945.1",NA,NA
"GNE",311.526497062721,0.171851560714301,0.0440641165906143,3.90003417771696,9.61791097592263e-05,0.00032025661094718,TRUE,"glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase%2C transcript variant X1;transcript_id=XM_045840591.1",NA,NA
"SEZ6",2.52028506831903,1.33851476950742,0.343218243730597,3.89989400026782,9.62348115949704e-05,0.000320375383396828,TRUE,"seizure related 6 homolog%2C transcript variant X2;transcript_id=XM_045837623.1",NA,NA
"ACOT11",4.91792609181501,-0.831486907732277,0.213239562517123,-3.89930882392196,9.64676702852664e-05,0.000321083756685175,TRUE,"acyl-CoA thioesterase 11%2C transcript variant X2;transcript_id=XM_045857093.1",NA,NA
"RNF146",141.647626785167,0.175894424129618,0.0451114556258546,3.8991077031176,9.65478248759312e-05,0.000321283679409232,TRUE,"ring finger protein 146%2C transcript variant X1;transcript_id=XM_045842585.1",NA,NA
"IPO4",14.1382033526849,0.485489692203997,0.12454854305557,3.89799575565798,9.69921160254218e-05,0.000322695009693066,TRUE,"importin 4;transcript_id=XM_045841115.1",NA,NA
"LOC123818015",69.1332512012958,0.812602111769115,0.208505296846443,3.89727323026987,9.72818431334836e-05,0.000323591621720841,TRUE,"guanylate-binding protein 1-like%2C transcript variant X1;transcript_id=XM_045837866.1",NA,NA
"SKA3",38.4697555494721,0.34777100862901,0.0892569095059039,3.89629229327066,9.76764992463457e-05,0.00032483681689474,TRUE,"spindle and kinetochore associated complex subunit 3%2C transcript variant X2;transcript_id=XM_045844881.1",NA,NA
"LOC123813107",11.1511532302434,-0.934560629573283,0.239896034127091,-3.89569020169036,9.79194842676626e-05,0.000325577195819694,TRUE,"LOW QUALITY PROTEIN: C-type lectin domain family 4 member G-like","CLEC4G","C-type lectin domain family 4 member G"
"ORC6",42.0172628836709,0.341432385255057,0.0876771513205329,3.89420025756582,9.85232341222402e-05,0.000327516541949072,TRUE,"origin recognition complex subunit 6%2C transcript variant X2;transcript_id=XM_045819017.1",NA,NA
"ZNF384",139.494483746493,0.185170587983833,0.0475644903328924,3.89304261830345,9.89947528674592e-05,0.00032901560320226,TRUE,"zinc finger protein 384%2C transcript variant X5;transcript_id=XM_045826532.1",NA,NA
"LOC123828871",139.615183357053,-0.168255178519694,0.0432224956085767,-3.89276871107616,9.91066294336567e-05,0.000329318995331908,TRUE,"mini-chromosome maintenance complex-binding protein isoform X2","MCMBP","minichromosome maintenance complex binding protein"
"DGKA",121.799879007929,-0.255617189963875,0.0657179951068875,-3.88960724605376,0.000100406589321007,0.000333569294352069,TRUE,"diacylglycerol kinase alpha%2C transcript variant X2;transcript_id=XM_045829357.1",NA,NA
"LOC123826702",1.92198546255449,-1.41251636402892,0.36317197911226,-3.88938697165371,0.000100497760982277,0.000333802843486927,TRUE,"leukocyte immunoglobulin-like receptor subfamily A member 5;transcript_id=XM_045850709.1",NA,NA
"PGGHG",19.8949886994096,-0.49884569379084,0.128266967669211,-3.88912050277291,0.00010060815700628,0.00033410013600528,TRUE,"protein-glucosylgalactosylhydroxylysine glucosidase%2C transcript variant X1;transcript_id=XM_045821140.1",NA,NA
"RAB21",1792.04454960368,-0.128344614318135,0.0330048306850553,-3.88866149755013,0.00010079858783663,0.000334663029950432,TRUE,"RAB21%2C member RAS oncogene family;transcript_id=XM_045829022.1",NA,NA
"LSG1",35.5403108032215,0.363883990662734,0.0935881128666451,3.88814326431859,0.000101013999937378,0.000335308613739828,TRUE,"large 60S subunit nuclear export GTPase 1%2C transcript variant X1;transcript_id=XM_045851142.1",NA,NA
"LOC123804942",35.6713084254018,-0.348040109223928,0.0895281502312116,-3.88749357967405,0.000101284665836652,0.000336137302495452,TRUE,"40-kDa huntingtin-associated protein-like;transcript_id=XM_045817378.1",NA,NA
"LOC123833315",6.839365076522,0.76636806840312,0.19723921853293,3.88547507997336,0.000102129969467991,0.000338872324004479,TRUE,"uncharacterized LOC123833315;transcript_id=XR_006788207.1",NA,NA
"ARID3A",205.55022831132,0.230754491103676,0.0594014572572996,3.88466044030123,0.000102473005146598,0.000339940006494408,TRUE,"AT-rich interaction domain 3A%2C transcript variant X1;transcript_id=XM_045831498.1",NA,NA
"AHSA1",54.0601268345755,0.383457960720364,0.098713209234262,3.88456584174422,0.00010251290994296,0.000340001859958059,TRUE,"activator of HSP90 ATPase activity 1;transcript_id=XM_045823935.1",NA,NA
"NFIA",1499.02118688575,-0.182412281102589,0.0469639061705851,-3.88409516959727,0.000102711673127911,0.000340590459949137,TRUE,"nuclear factor I A%2C transcript variant X3;transcript_id=XM_045835430.1",NA,NA
"CCR9",8.91360062322706,0.698995947970319,0.179972957738447,3.88389431809062,0.00010279660268961,0.0003408014234691,TRUE,"C-C motif chemokine receptor 9;transcript_id=XM_045857293.1",NA,NA
"ZGPAT",27.625092793876,-0.381745230639785,0.0983098417745211,-3.88308254544177,0.000103140534504432,0.000341870791363602,TRUE,"zinc finger CCCH-type and G-patch domain containing%2C transcript variant X2;transcript_id=XM_045832789.1",NA,NA
"EFCAB3",65.8709289079329,-0.338248643416007,0.0871144982056551,-3.88280539270843,0.000103258207055494,0.000342189909954107,TRUE,"EF-hand calcium binding domain 3;transcript_id=XM_045835641.1",NA,NA
"CD8B",28.2200395739882,-0.401374270725034,0.103416739557931,-3.88113445116102,0.000103970338760408,0.000344478481001698,TRUE,"CD8b molecule%2C transcript variant X1;transcript_id=XM_045828175.1",NA,NA
"STAR",4.92740798956551,-0.909626143856345,0.234382029146576,-3.88095515329587,0.000104047027741887,0.000344661167082849,TRUE,"steroidogenic acute regulatory protein;transcript_id=XM_045821698.1",NA,NA
"GLB1",37.9987982099066,-0.320798235077242,0.0826917938985757,-3.87944462144226,0.000104695232588948,0.000346736561357435,TRUE,"galactosidase beta 1;transcript_id=XM_045857379.1",NA,NA
"LOC123825936",30.203748609791,-0.441165173464936,0.113727793726238,-3.87913243553194,0.000104829673276435,0.000347040364064998,TRUE,"butyrophilin subfamily 3 member A3-like;start_range=.,14;transcript_id=XM_045849572.1",NA,NA
"SPI1",501.268157238261,-0.189442484555398,0.0488363225274611,-3.87913083440862,0.000104830363208779,0.000347040364064998,TRUE,"Spi-1 proto-oncogene%2C transcript variant X1;transcript_id=XM_045825811.1",NA,NA
"GRWD1",7.2668696404884,0.66936366215863,0.172575951635195,3.8786612840101,0.000105032879913232,0.000347638834530697,TRUE,"glutamate rich WD repeat containing 1;transcript_id=XM_045856353.1",NA,NA
"B3GNT7",5.30383064266137,0.93353274676752,0.240744334822855,3.8776935185388,0.000105451441597414,0.000348951977129619,TRUE,"UDP-GlcNAc:betaGal beta-1%2C3-N-acetylglucosaminyltransferase 7;transcript_id=XM_045845692.1",NA,NA
"SESN1",112.683653541544,0.29778256133307,0.076811419640631,3.87680064665218,0.000105839007160401,0.000350162027620251,TRUE,"sestrin 1%2C transcript variant X1;transcript_id=XM_045842784.1",NA,NA
"PSMD14",91.0488941227633,0.250374753715806,0.0645858692594618,3.87661816100936,0.000105918383278653,0.000350352162104551,TRUE,"proteasome 26S subunit%2C non-ATPase 14;transcript_id=XM_045855864.1",NA,NA
"LOC123809688",2.98609125405858,1.09902380580361,0.283537154609938,3.87611918909018,0.000106135708911159,0.000350998426926421,TRUE,"uncharacterized LOC123809688%2C transcript variant X1;transcript_id=XR_006784062.1",NA,NA
"CDIPT",75.1612312110338,0.220749398004078,0.0569529514416534,3.87599575467531,0.00010618953526168,0.000351103832425066,TRUE,"CDP-diacylglycerol--inositol 3-phosphatidyltransferase;transcript_id=XM_045849292.1",NA,NA
"MFSD3",2.12627438562033,-1.31621087769686,0.339672469568786,-3.87494129084934,0.000106650409007507,0.000352517808783362,TRUE,"major facilitator superfamily domain containing 3;transcript_id=XM_045860924.1",NA,NA
"IDE",71.6626460322334,-0.251785318129783,0.064978256548497,-3.87491649521038,0.000106661269099149,0.000352517808783362,TRUE,"insulin degrading enzyme%2C transcript variant X3;transcript_id=XM_045854075.1",NA,NA
"LTBR",11.9004619632448,-0.596558332418409,0.154026643471013,-3.87308532455736,0.00010746618282675,0.000355104682220705,TRUE,"lymphotoxin beta receptor%2C transcript variant X2;transcript_id=XM_045826407.1",NA,NA
"SAMHD1",298.63084437176,-0.161192617709242,0.0416265958811219,-3.87234685655246,0.000107792404477944,0.000356109052843576,TRUE,"SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1%2C transcript variant X3;transcript_id=XM_045832744.1",NA,NA
"FGF13",6.05602681843466,-0.751150129796146,0.193998514893993,-3.87193752594755,0.000107973630429507,0.000356634091585935,TRUE,"fibroblast growth factor 13%2C transcript variant X1;transcript_id=XM_045839428.1",NA,NA
"GMNN",6.91266975764733,-0.68745829410927,0.177563677852831,-3.87161553771741,0.000108116388619956,0.000357031881725988,TRUE,"geminin DNA replication inhibitor;transcript_id=XM_045816829.1",NA,NA
"XPR1",1642.84299325804,-0.174058023156827,0.0449643216345876,-3.8710252224274,0.000108378576191843,0.000357823816894333,TRUE,"xenotropic and polytropic retrovirus receptor 1%2C transcript variant X2;transcript_id=XR_006785609.1",NA,NA
"CFAP91",17.3684006275622,0.589837371473534,0.152399322418341,3.87034116762285,0.000108683148352185,0.000358755333662849,TRUE,"cilia and flagella associated protein 91%2C transcript variant X1;transcript_id=XM_045851468.1",NA,NA
"MTA3",27.6334142062038,-0.337800336232533,0.0872828226851958,-3.87018116326144,0.000108754505981811,0.00035891680028211,TRUE,"metastasis associated 1 family member 3%2C transcript variant X2;transcript_id=XM_045828495.1",NA,NA
"LOC123826078",2.79710245127322,1.24189634015316,0.321087818999612,3.8677778061542,0.000109831671118167,0.000362396929274365,TRUE,"uncharacterized LOC123826078;transcript_id=XR_006786996.1",NA,NA
"LOC123824137",5.52201347752491,-0.79744122082401,0.206203571748845,-3.86725222100077,0.000110068571593288,0.00036306887592666,TRUE,"sialic acid-binding Ig-like lectin 14;transcript_id=XM_045847240.1",NA,NA
"SRSF6",138.133622601327,0.249891551681993,0.0646177899348694,3.86722529405398,0.000110080721526191,0.00036306887592666,TRUE,"serine and arginine rich splicing factor 6;transcript_id=XM_045833496.1",NA,NA
"FAM219A",11.910840538625,-0.57993147534986,0.149983749599897,-3.86662873075856,0.000110350226601063,0.000363882716295009,TRUE,"family with sequence similarity 219 member A%2C transcript variant X6;transcript_id=XM_045840746.1",NA,NA
"FKBP15",122.447975287414,0.213530497884392,0.0552286709315493,3.86629796232183,0.0001104999235827,0.000364301232293986,TRUE,"FKBP prolyl isomerase family member 15%2C transcript variant X2;transcript_id=XM_045840529.1",NA,NA
"LOC123828663",71.664874769909,-0.269689992562555,0.0697694305668599,-3.86544637631967,0.000110886210741936,0.000365499416404738,TRUE,"collagen alpha-3(IV) chain-like%2C transcript variant X1;transcript_id=XM_045853732.1",NA,NA
"TMEM53",8.24081886694562,-0.644477398602772,0.166758200942281,-3.86474185354064,0.000111206751237762,0.000366480439428297,TRUE,"transmembrane protein 53%2C transcript variant X1;transcript_id=XM_045859823.1",NA,NA
"RHOU",3.57910058018741,1.39143437411347,0.360047908668662,3.86458118659412,0.000111279973036687,0.000366646190518281,TRUE,"ras homolog family member U;transcript_id=XM_045817507.1",NA,NA
"ANKS1A",159.44371996364,-0.213951215711017,0.0553632650831868,-3.8644977927068,0.000111317996605906,0.000366695925791607,TRUE,"ankyrin repeat and sterile alpha motif domain containing 1A%2C transcript variant X3;transcript_id=XM_045835604.1",NA,NA
"N4BP2L1",13.9505908522463,-0.497165277815174,0.128712399363904,-3.86260593596391,0.000112183891497174,0.00036947219454578,TRUE,"NEDD4 binding protein 2 like 1%2C transcript variant X1;transcript_id=XM_045844798.1",NA,NA
"EPN1",3092.12896584235,-0.232931191092617,0.0603198071847416,-3.86160370803603,0.000112645177574813,0.000370915034991557,TRUE,"epsin 1%2C transcript variant X2;transcript_id=XM_045830361.1",NA,NA
"CITED2",143.065226407161,-0.241315763608868,0.0624976885714776,-3.86119501576253,0.00011283379561003,0.000371459632192508,TRUE,"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2;transcript_id=XM_045843181.1",NA,NA
"LOC123821784",15.3195935815457,-0.526900064082887,0.136470709443109,-3.86090221288502,0.000112969111961937,0.000371828567114069,TRUE,"cysteine-rich secretory protein 3-like;transcript_id=XM_045843529.1",NA,NA
"LOC123832838",16.6875371244192,-0.507744451683214,0.131547285924262,-3.85978660156887,0.000113486086164708,0.000373453287249418,TRUE,"synaptophysin","SYP","synaptophysin"
"PRRT4",0.986940945845043,-2.43398101394036,0.631217811377773,-3.85600813232385,0.000115253655072625,0.000379191875247169,TRUE,"proline rich transmembrane protein 4%2C transcript variant X2;transcript_id=XM_045855693.1",NA,NA
"RBMX",241.388711844352,0.181887440424873,0.0471789459541337,3.85526714822541,0.000115603319040838,0.000380264064463209,TRUE,"RNA binding motif protein X-linked%2C transcript variant X2;transcript_id=XM_045839385.1",NA,NA
"KLHL15",85.2232760208268,0.225145256039065,0.0584184484534574,3.85400951239642,0.000116199077563778,0.000382145146509872,TRUE,"kelch like family member 15%2C transcript variant X1;transcript_id=XR_006787686.1",NA,NA
"TMEM33",713.763951445188,0.182669940625913,0.0474038521355641,3.8534830482451,0.000116449329243502,0.000382889416651176,TRUE,"transmembrane protein 33%2C transcript variant X1;transcript_id=XM_045834243.1",NA,NA
"ZBED2",5.01996997163467,0.842301083340736,0.218589012012905,3.85335509586826,0.000116510227393836,0.00038301090785398,TRUE,"zinc finger BED-type containing 2;transcript_id=XM_045851389.1",NA,NA
"UBALD1",146.765898241345,-0.205109680159982,0.0532490651619038,-3.85189260198928,0.000117208429277896,0.000385185244554635,TRUE,"UBA like domain containing 1%2C transcript variant X1;transcript_id=XM_045820761.1",NA,NA
"RHBDL3",1.89473222802692,1.6143615350623,0.419111245657689,3.85186880998377,0.000117219820249322,0.000385185244554635,TRUE,"rhomboid like 3%2C transcript variant X4;transcript_id=XR_006785474.1",NA,NA
"LOC123829384",11.0414643352403,-0.594750207229554,0.154409940990236,-3.85176111988259,0.000117271392427264,0.000385251322554176,TRUE,"glutathione S-transferase P-like%2C transcript variant X6;transcript_id=XM_045855047.1",NA,NA
"NPL",166.868931466809,-0.229322142177743,0.0595374978946377,-3.85172622778958,0.000117288106641423,0.000385251322554176,TRUE,"N-acetylneuraminate pyruvate lyase;transcript_id=XM_045838408.1",NA,NA
"SLC9A2",22.592767706908,-0.402249111099826,0.104464382859175,-3.85058620067746,0.0001178354464905,0.000386969670579583,TRUE,"solute carrier family 9 member A2;transcript_id=XM_045828360.1",NA,NA
"CTPS2",22.8163604159171,-0.447380549403689,0.116227150015472,-3.84919142682356,0.00011850836933355,0.000389074057582428,TRUE,"CTP synthase 2%2C transcript variant X1;transcript_id=XM_045856130.1",NA,NA
"CAPN3",30.1821777226037,-0.403537775452216,0.104837955315058,-3.84915724691032,0.000118524905179866,0.000389074057582428,TRUE,"calpain 3%2C transcript variant X1;transcript_id=XM_045823659.1",NA,NA
"SPPL3",423.406309360043,-0.150619198837409,0.0391315359270826,-3.84904899000315,0.000118577292977637,0.000389166149515977,TRUE,"signal peptide peptidase like 3;transcript_id=XM_045843445.1",NA,NA
"MBD5",230.990850941273,-0.175803408729975,0.0456789888944312,-3.84867119402039,0.000118760287519463,0.00038968676206376,TRUE,"methyl-CpG binding domain protein 5%2C transcript variant X3;transcript_id=XM_045831183.1",NA,NA
"MCUR1",97.1491950013734,-0.241735458110428,0.0628162934970319,-3.84829229253793,0.000118944084976682,0.000390209795083503,TRUE,"mitochondrial calcium uniporter regulator 1;transcript_id=XM_045847118.1",NA,NA
"MAPK9",78.2726077672608,-0.266003586334841,0.0691754139054076,-3.84534867689526,0.000120381136732882,0.000394843215703238,TRUE,"mitogen-activated protein kinase 9%2C transcript variant X2;transcript_id=XM_045820830.1",NA,NA
"HIP1R",83.666265818407,0.290501860259655,0.0755712614720226,3.84407848434821,0.000121006277826541,0.000396812261898683,TRUE,"huntingtin interacting protein 1 related%2C transcript variant X3;transcript_id=XR_006786396.1",NA,NA
"IFFO1",11.5737245780518,-0.565666536239956,0.147227129927429,-3.84213518608143,0.00012196862277965,0.000399886056604129,TRUE,"intermediate filament family orphan 1%2C transcript variant X10;transcript_id=XM_045826677.1",NA,NA
"LOC123819514",2.15618063712775,1.81011681689909,0.471157816294923,3.84184821793562,0.000122111342837446,0.000400271921705119,TRUE,"annexin-2 receptor-like;transcript_id=XM_045839887.1",NA,NA
"LOC123815470",15.7456878819263,-0.546551419917651,0.142355796046052,-3.83933380373807,0.000123368606603352,0.000404310271599878,TRUE,"nuclear autoantigen Sp-100-like;transcript_id=XM_045833738.1",NA,NA
"ZNF638",779.076941490517,0.120727715667827,0.0314528246816229,3.83837435555877,0.000123851561098741,0.00040580987843724,TRUE,"zinc finger protein 638%2C transcript variant X1;transcript_id=XM_045828892.1",NA,NA
"KCTD20",821.355724585086,0.223381354824148,0.0582498686909189,3.83488168890881,0.000125624749241273,0.00041153556219084,TRUE,"potassium channel tetramerization domain containing 20%2C transcript variant X2;transcript_id=XM_045843089.1",NA,NA
"SNRPG",48.0797113789089,0.309188792279997,0.0806573600554711,3.83336117209088,0.000126404151461916,0.000414004012764782,TRUE,"small nuclear ribonucleoprotein polypeptide G;transcript_id=XM_045828910.1",NA,NA
"EFNB2",3.37505434575864,1.01944406020233,0.26595604245166,3.83312990674998,0.000126523094414406,0.00041429666946728,TRUE,"ephrin B2;transcript_id=XM_045821492.1",NA,NA
"LOC123811064",34.2219269393801,0.360672224074108,0.0940944596415362,3.83308672421449,0.000126545315472248,0.00041429666946728,TRUE,"uncharacterized LOC123811064%2C transcript variant X3;transcript_id=XR_006784344.1",NA,NA
"SRRM1",499.474563398575,0.126611975413238,0.0330343203960637,3.83274043162472,0.000126723645299851,0.000414795591338625,TRUE,"serine and arginine repetitive matrix 1%2C transcript variant X8;transcript_id=XM_045858682.1",NA,NA
"TEKT2",1.64634066727626,1.58805164345484,0.414534077550965,3.83093147091048,0.000127659060206777,0.000417771915262326,TRUE,"tektin 2;transcript_id=XM_045859542.1",NA,NA
"LOC123823829",716.660831031396,-0.209625910159096,0.0547220882463637,-3.83073667100096,0.000127760178599452,0.000418017294668789,TRUE,"TYRO protein tyrosine kinase-binding protein isoform X2","TYROBP","transmembrane immune signaling adaptor TYROBP"
"COMMD8",23.3903071533573,-0.40123221548186,0.104760204134888,-3.83000604853002,0.000128140109244982,0.000419174630221927,TRUE,"COMM domain containing 8;transcript_id=XM_045834607.1",NA,NA
"SBK2",2.41279303013664,-1.29509775233673,0.338200290625643,-3.8293809562993,0.000128466008140108,0.000420154778769886,TRUE,"SH3 domain binding kinase family member 2%2C transcript variant X1;transcript_id=XM_045830323.1",NA,NA
"HSPA2",6.5025123766594,0.681969985648423,0.178123872532138,3.82862766205231,0.00012885978451322,0.000421356477963591,TRUE,"heat shock protein family A (Hsp70) member 2;transcript_id=XM_045823347.1",NA,NA
"STT3B",586.763105552642,-0.170902445414652,0.0446464847055566,-3.8279037317664,0.000129239282844254,0.000422511007875746,TRUE,"STT3 oligosaccharyltransferase complex catalytic subunit B;transcript_id=XM_045856962.1",NA,NA
"LOC123824048",8.03084062071794,-0.697574755894796,0.182317530573815,-3.82615294151523,0.000130161439632639,0.000425438770497607,TRUE,"uncharacterized LOC123824048;transcript_id=XR_006786640.1",NA,NA
"LOC123828650",15.7911017953955,-0.589451507374769,0.154096554637733,-3.82520886830024,0.000130661261095822,0.000426985195894049,TRUE,"sialic acid-binding Ig-like lectin 5;transcript_id=XM_045853714.1",NA,NA
"CBLC",1.89900719555909,1.49411278457022,0.390660246893708,3.82458362848664,0.000130993277298432,0.000427982734184642,TRUE,"Cbl proto-oncogene C%2C transcript variant X1;transcript_id=XM_045845198.1",NA,NA
"CTCF",316.068608539395,-0.131471324583967,0.034379427732015,-3.82412777806471,0.000131235844915638,0.000428687677233621,TRUE,"CCCTC-binding factor;transcript_id=XM_045818644.1",NA,NA
