"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"TEPSIN",5.27641158921045,-0.17348848847768,0.188293797591758,-0.921371233129105,0.356856642386338,0.605549417671896,FALSE,"TEPSIN adaptor related protein complex 4 accessory protein%2C transcript variant X2;transcript_id=XM_045837519.1",NA,NA
"TERB1",1.42838577450077,0.217665131913951,0.359649025814234,0.605215408052792,0.545035879319328,0.752509959578363,FALSE,"telomere repeat binding bouquet formation protein 1;transcript_id=XM_045819217.1",NA,NA
"TERB2",7.04675231468952,0.662175461226582,0.236266941068185,2.80265812149946,0.00506833645527175,0.0483525001446107,TRUE,"telomere repeat binding bouquet formation protein 2;transcript_id=XM_045823416.1",NA,NA
"TERF1",182.937814803648,0.116911087861213,0.105274586304926,1.11053476403681,0.266768656323028,0.520477381627506,FALSE,"telomeric repeat binding factor 1%2C transcript variant X1;transcript_id=XM_045849437.1",NA,NA
"TERF2",82.27871587076,-0.212036969401986,0.0578914416163304,-3.6626652140957,0.000249604664779069,0.00589529801722113,TRUE,"telomeric repeat binding factor 2%2C transcript variant X1;transcript_id=XM_045818926.1",NA,NA
"TERT",4.12568171616187,0.149046380831832,0.222096315005142,0.671088940977618,0.502163871634396,0.723073170487366,FALSE,"telomerase reverse transcriptase;transcript_id=XM_045848055.1",NA,NA
"TES",40.2768086870055,0.220155926994556,0.11916875080769,1.84743001418078,0.0646848425450897,0.234745755183196,FALSE,"testin LIM domain protein;transcript_id=XM_045848039.1",NA,NA
"TESC",20.7869085713425,-0.196354376469942,0.144246615163773,-1.36124079062103,0.173437607428324,0.407405359287119,FALSE,"tescalcin;transcript_id=XM_045844000.1",NA,NA
"TESK1",61.9123800283421,0.092397899238711,0.0923654011952521,1.00035184217292,0.31714026680618,0.569525870861434,FALSE,"testis associated actin remodelling kinase 1%2C transcript variant X1;transcript_id=XM_045840365.1",NA,NA
"TESK2",289.62374824638,0.542601212939394,0.146913161103906,3.69334652431604,0.000221322105949305,0.00536593892130756,TRUE,"testis associated actin remodelling kinase 2%2C transcript variant X3;transcript_id=XM_045858644.1",NA,NA
"TESMIN",0.429506078010028,-0.434655584661105,0.566158370367526,-0.767727913973867,0.442648848781146,NA,FALSE,"testis expressed metallothionein like protein;transcript_id=XM_045855359.1",NA,NA
"TESPA1",81.9174925033507,-0.219618168708024,0.103397806543207,-2.12401187269144,0.0336691507982175,0.158321413783691,FALSE,"thymocyte expressed%2C positive selection associated 1;transcript_id=XM_045829649.1",NA,NA
"TET1",100.021451110176,0.151603048987053,0.115765744570478,1.30956743335035,0.190342211550192,0.428462964904625,FALSE,"tet methylcytosine dioxygenase 1;transcript_id=XM_045842357.1",NA,NA
