"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"KLHL18",37.0514662416052,-0.104966294008899,0.0508485200472768,-2.06429398360672,0.0389898511144605,0.146303995367587,FALSE,"kelch like family member 18%2C transcript variant X2;transcript_id=XM_045856843.1",NA,NA
"KLHL2",98.1240902818784,0.0928319864196073,0.0612226672049639,1.51630091692706,0.129443279910128,0.300567977163124,FALSE,"kelch like family member 2%2C transcript variant X1;transcript_id=XM_045831724.1",NA,NA
"KLHL20",71.6093787248106,-0.00891648904188993,0.0292831685662272,-0.30449194805283,0.760753126233183,0.870545017411156,FALSE,"kelch like family member 20;transcript_id=XM_045838753.1",NA,NA
"KLHL21",10.1246583971061,0.0248969870311603,0.0884799823108446,0.281385533551455,0.778414712619962,0.881377665583467,FALSE,"kelch like family member 21;transcript_id=XM_045859230.1",NA,NA
"KLHL22",12.1866690933534,-0.240551101273412,0.0614288292938322,-3.91593172194093,9.00557342854565e-05,0.00381111604502713,TRUE,"kelch like family member 22%2C transcript variant X1;transcript_id=XM_045819845.1",NA,NA
"KLHL23",5.76091557417514,-0.0305278804889741,0.095531018431048,-0.319559876889707,0.749301994226664,0.863103215124674,FALSE,"kelch like family member 23%2C transcript variant X3;transcript_id=XM_045830624.1",NA,NA
"KLHL24",350.597821661256,0.00712854389840432,0.0251914216565138,0.282975053794198,0.777195959957426,0.880723827164151,FALSE,"kelch like family member 24;transcript_id=XM_045851031.1",NA,NA
"KLHL25",25.8087421860165,-0.00246316964452076,0.0599506103435487,-0.0410866483327776,0.967226818703225,0.984672767995762,FALSE,"kelch like family member 25;transcript_id=XM_045825012.1",NA,NA
"KLHL26",22.8230703923964,0.0374484616311095,0.0501497546660165,0.746732698504827,0.455224927821493,0.647347328712994,FALSE,"kelch like family member 26%2C transcript variant X1;transcript_id=XM_045853616.1",NA,NA
"KLHL28",268.292368879884,-0.00689763442103156,0.025819060126255,-0.267152808324633,0.789351509445084,0.887644457992806,FALSE,"kelch like family member 28%2C transcript variant X1;transcript_id=XM_045848606.1",NA,NA
"KLHL29",4.7328879417733,-0.0770274900065511,0.103127607644361,-0.746914349765415,0.455115263436435,0.647307221656037,FALSE,"kelch like family member 29%2C transcript variant X5;transcript_id=XM_045844674.1",NA,NA
"KLHL3",35.3649316699932,0.297050925347214,0.0690655781931696,4.30099816896329,1.70030465390939e-05,0.00118063872667572,TRUE,"kelch like family member 3%2C transcript variant X1;transcript_id=XM_045826381.1",NA,NA
"KLHL30",0.06416941088478,0.133239607380254,1.71494997382493,0.0776929994541374,0.938072262901017,NA,FALSE,"kelch like family member 30;transcript_id=XM_045845573.1",NA,NA
"KLHL31",0.297980751053062,0.0223461980635304,0.396770044634875,0.0563202750956021,0.955086667277946,NA,FALSE,"kelch like family member 31;transcript_id=XM_045843850.1",NA,NA
"KLHL32",27.6009464941775,-0.0697573623645899,0.0472820818578949,-1.47534456232794,0.140119931580097,0.315385602096257,FALSE,"kelch like family member 32;transcript_id=XM_045843238.1",NA,NA
"KLHL33",1.57333007383894,-0.0219598867751673,0.186996657889817,-0.117434648420864,0.906515628548867,NA,FALSE,"kelch like family member 33%2C transcript variant X2;transcript_id=XM_045823217.1",NA,NA
"KLHL34",0.0586063355302814,0.0759591975614405,1.69880219296745,0.0447133856289388,0.964335764180865,NA,FALSE,"kelch like family member 34;transcript_id=XM_045855939.1",NA,NA
"KLHL36",62.7192159575623,-0.11296669907333,0.0398271346072468,-2.83642547191368,0.00456216246309046,0.043111818989692,TRUE,"kelch like family member 36%2C transcript variant X1;transcript_id=XM_045818493.1",NA,NA
"KLHL38",4.43210158579383,0.170014766663441,0.137171884994607,1.23942866769036,0.215186790298596,0.410842478434478,FALSE,"kelch like family member 38%2C transcript variant X2;transcript_id=XM_045860725.1",NA,NA
"KLHL4",9.28651890511783,-0.0777190257766367,0.090771165155802,-0.856208308478113,0.391882567719026,0.592045653638884,FALSE,"kelch like family member 4%2C transcript variant X2;transcript_id=XM_045847410.1",NA,NA
"KLHL40",0.399631936405717,-0.262803497836034,0.293587144705558,-0.895146475502541,0.370708792581474,NA,FALSE,"kelch like family member 40;transcript_id=XM_045857268.1",NA,NA
"KLHL41",2.12824214777538,-0.0418075446275902,0.154858367152864,-0.269972784785474,0.787181191034538,0.886531749984885,FALSE,"kelch like family member 41;transcript_id=XM_045831461.1",NA,NA
"KLHL42",59.9549570342847,0.000504922307754593,0.0436976701245654,0.011554902270882,0.990780727029983,0.996169528523881,FALSE,"kelch like family member 42;transcript_id=XM_045829231.1",NA,NA
"KLHL5",165.69683748889,0.0278409177585528,0.0496243563456557,0.561033327357003,0.574774817825201,0.741751984317185,FALSE,"kelch like family member 5%2C transcript variant X6;transcript_id=XM_045834568.1",NA,NA
"KLHL6",102.726428016878,-0.141277892180066,0.0337315537111829,-4.18830076401813,2.81050891619992e-05,0.00166121981559189,TRUE,"kelch like family member 6;transcript_id=XM_045852015.1",NA,NA
"KLHL7",26.2508048318675,-0.0570555160795803,0.0514957884688656,-1.10796470499867,0.267877059161298,0.470874251298311,FALSE,"kelch like family member 7%2C transcript variant X1;transcript_id=XM_045828220.1",NA,NA
"KLHL8",32.833470678691,0.0532986710846479,0.0616472083967361,0.86457558210324,0.387271779421838,0.588679805205348,FALSE,"kelch like family member 8%2C transcript variant X2;transcript_id=XM_045820330.1",NA,NA
"KLHL9",118.255552433634,0.0259289499752902,0.0415287409164025,0.624361572326145,0.532390155764586,0.708994394195758,FALSE,"kelch like family member 9;transcript_id=XM_045840754.1",NA,NA
"KLK1",0.0317468262873533,0.0990875825006117,1.71494997382493,0.0577787014274311,0.953924903630225,NA,FALSE,"kallikrein 1%2C transcript variant X1;transcript_id=XM_045856321.1",NA,NA
"KLK10",0.00893508445542134,0.118254389328577,1.71494997382493,0.0689550080955592,0.945025432548009,NA,FALSE,"kallikrein related peptidase 10%2C transcript variant X1;transcript_id=XM_045856163.1",NA,NA
"KLK14",0.0592062819140303,0.112854335459887,1.47383011135081,0.0765721466746614,0.938963917612792,NA,FALSE,"kallikrein related peptidase 14;transcript_id=XM_045856411.1",NA,NA
"KLK15",0.012722240592066,0.12525950035098,1.71494997382493,0.0730397400873496,0.941774493929433,NA,FALSE,"kallikrein related peptidase 15%2C transcript variant X3;transcript_id=XM_045856325.1",NA,NA
"KLK9",0.0143566148072955,0.0595846891777837,1.71494997382493,0.0347442724786246,0.972283657889041,NA,FALSE,"kallikrein related peptidase 9;transcript_id=XM_045856449.1",NA,NA
"KLKB1",0.523809566391773,0.197617115803484,0.293639993096215,0.672991147151855,0.500952923044375,NA,FALSE,"kallikrein B1;transcript_id=XM_045821427.1",NA,NA
"KLLN",3.58698918177504,-0.0794020883296928,0.133817338684913,-0.593361735556955,0.552939091121765,0.725285718423267,FALSE,"killin%2C p53 regulated DNA replication inhibitor;transcript_id=XM_045854496.1",NA,NA
"KLRG1",45.0931022109088,0.131871741074934,0.077915133534376,1.6925048458879,0.0905497569435016,0.240314432969819,FALSE,"killer cell lectin like receptor G1%2C transcript variant X1;transcript_id=XM_045839743.1",NA,NA
"KLRG2",5.87607995052628,-0.0110760072607278,0.0947070707945282,-0.116950161881342,0.906899547419755,0.954968428025042,FALSE,"killer cell lectin like receptor G2;transcript_id=XM_045855671.1",NA,NA
"KMO",15.2342463810172,0.157204465646086,0.107270351708551,1.46549781129835,0.142785149072732,0.319124808177557,FALSE,"kynurenine 3-monooxygenase;transcript_id=XM_045859631.1",NA,NA
"KMT2A",2142.77180024432,-0.105129725731456,0.0283605711303258,-3.70689734167734,0.000209813941566408,0.00702852135870234,TRUE,"lysine methyltransferase 2A%2C transcript variant X1;transcript_id=XM_045838091.1",NA,NA
"KMT2B",408.013538952071,-0.0583044472533334,0.028006562519153,-2.08181376109476,0.0373594843054612,0.142542028142256,FALSE,"lysine methyltransferase 2B;transcript_id=XM_045846607.1",NA,NA
"KMT2C",1365.06086339346,-0.0188389951668021,0.0252911747110202,-0.744884149592046,0.456341757962427,0.648342521443639,FALSE,"lysine methyltransferase 2C;transcript_id=XM_045837738.1",NA,NA
"KMT2D",1452.20410339996,-0.0465539487448011,0.0246763532076742,-1.88658139041077,0.0592166517393601,0.186736108130469,FALSE,"lysine methyltransferase 2D%2C transcript variant X1;transcript_id=XM_045830174.1",NA,NA
"KMT2E",3155.11639475093,0.0218766447573918,0.0277564670819673,0.78816387881023,0.430600854465454,0.625247652245849,FALSE,"lysine methyltransferase 2E (inactive)%2C transcript variant X2;transcript_id=XM_045828324.1",NA,NA
"KMT5A",654.465457404687,0.121618682473245,0.0896908643762319,1.35597625598839,0.17510672288113,0.360496051250962,FALSE,"lysine methyltransferase 5A%2C transcript variant X2;transcript_id=XM_045842462.1",NA,NA
"KMT5B",385.579211115483,0.0488551748739504,0.0311984683246085,1.56594786531282,0.1173608228421,0.283899553710201,FALSE,"lysine methyltransferase 5B%2C transcript variant X5;transcript_id=XM_045854814.1",NA,NA
"KMT5C",5.98026429044165,-0.055267820523757,0.0991914329025925,-0.557183406938288,0.577402125482372,0.743867423480127,FALSE,"lysine methyltransferase 5C%2C transcript variant X2;transcript_id=XM_045830275.1",NA,NA
"KNCN",0.227714285619683,-0.232079191614325,0.482201446915305,-0.481290948210464,0.630309729471334,NA,FALSE,"kinocilin;transcript_id=XM_045859599.1",NA,NA
"KNDC1",0.21934326161002,-0.0569837922095992,0.395679508728435,-0.144015019612018,0.885488609340107,NA,FALSE,"kinase non-catalytic C-lobe domain containing 1;transcript_id=XM_045854238.1",NA,NA
"KNL1",933.062000177614,0.13974575777518,0.059461370085155,2.35019404320905,0.0187636264521708,0.0957667162699985,FALSE,"kinetochore scaffold 1;transcript_id=XM_045823515.1",NA,NA
"KNOP1",23.2861644091164,-0.122997796042702,0.0518524166828821,-2.37207451284151,0.0176885230909507,0.0927140470109777,FALSE,"lysine rich nucleolar protein 1%2C transcript variant X9;transcript_id=XR_006786912.1",NA,NA
"KNSTRN",2957.90781756953,0.093091458292349,0.0741094011441428,1.25613561646904,0.209066804873277,0.404202493353105,FALSE,"kinetochore localized astrin (SPAG5) binding protein%2C transcript variant X1;transcript_id=XM_045823726.1",NA,NA
"KNTC1",83.7899451766948,0.0872292103799673,0.106039554590107,0.822610116735682,0.410729743717158,0.608497224532924,FALSE,"kinetochore associated 1;transcript_id=XM_045845454.1",NA,NA
