"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"SAPCD2",1.09937516668278,-0.642058679796154,0.557519499642101,-1.15163448132007,0.249471305898168,NA,FALSE,"suppressor APC domain containing 2;transcript_id=XM_045846246.1",NA,NA
"SAR1A",774.492142007516,-0.211535598793115,0.152301117485228,-1.38893005045503,0.164854021607184,0.487606198930953,FALSE,"secretion associated Ras related GTPase 1A%2C transcript variant X1;transcript_id=XM_045842193.1",NA,NA
"SAR1B",49.8080118395333,-0.141381476143451,0.0998905226499508,-1.41536426472508,0.156961721517541,0.478881934286876,FALSE,"secretion associated Ras related GTPase 1B%2C transcript variant X1;transcript_id=XM_045821362.1",NA,NA
"SARAF",294.435303989403,0.0799568529455962,0.0746316930193754,1.07135252746897,0.284010949724229,0.607131562614292,FALSE,"store-operated calcium entry associated regulatory factor;transcript_id=XM_045821422.1",NA,NA
"SARDH",13.3421297361474,-0.0217844730753682,0.161512874714126,-0.134877625786342,0.892708629918553,0.960863926395478,FALSE,"sarcosine dehydrogenase%2C transcript variant X4;transcript_id=XM_045846062.1",NA,NA
"SARM1",6.47052330727337,-0.0735917891104425,0.195684841266753,-0.376073019422715,0.706862611863438,0.878306308725676,FALSE,"sterile alpha and TIR motif containing 1%2C transcript variant X2;transcript_id=XR_006785482.1",NA,NA
"SARS1",81.5432247059821,0.052876369461137,0.0770039995075151,0.68667043009859,0.492290434881161,0.759575269815553,FALSE,"seryl-tRNA synthetase 1;transcript_id=XM_045817230.1",NA,NA
"SARS2",11.3062157010921,0.00867204979002874,0.160726786660367,0.0539552240806862,0.956970838250478,0.983661042731115,FALSE,"seryl-tRNA synthetase 2%2C mitochondrial;transcript_id=XM_045846678.1",NA,NA
"SART1",49.9375062482082,0.152675988484411,0.113119333140083,1.34968960871916,0.177115566908806,0.501222248702827,FALSE,"spliceosome associated factor 1%2C recruiter of U4/U6.U5 tri-snRNP;transcript_id=XM_045855437.1",NA,NA
"SART3",77.2265228910125,0.0138794734289392,0.0804961535662284,0.172424057722458,0.863104160082391,0.950435434827375,FALSE,"spliceosome associated factor 3%2C U4/U6 recycling protein%2C transcript variant X1;transcript_id=XM_045841679.1",NA,NA
"SASH1",15.0684050669531,-0.86990803700162,0.351416981366559,-2.47542971207253,0.0133075953115429,0.186259080458821,FALSE,"SAM and SH3 domain containing 1%2C transcript variant X2;transcript_id=XM_045844033.1",NA,NA
"SASH3",316.244556875147,-0.182241502223348,0.0936790993868843,-1.94538059627058,0.0517291883350391,0.311133370964167,FALSE,"SAM and SH3 domain containing 3;transcript_id=XM_045852306.1",NA,NA
"SASS6",54.9662887882973,0.23094674264371,0.130142724902279,1.77456513852098,0.0759697177193152,0.360217498868637,FALSE,"SAS-6 centriolar assembly protein;transcript_id=XM_045861732.1",NA,NA
